user_id,article_id,rating
299,1755,1
299,799,1
299,2535,2
299,234,1
299,2649,2
300,1904,1
300,2607,3
300,1179,1
300,2855,1
300,624,3
300,911,2
300,618,1
300,1575,1
300,2955,1
300,1175,1
300,2660,1
300,840,1
300,1656,1
300,1249,1
300,777,1
301,912,1
301,602,1
301,1797,1
301,2135,1
301,1631,1
301,2710,1
301,185,1
301,2805,1
302,1863,2
302,2654,2
302,2665,1
302,2697,2
302,1663,2
302,834,2
302,2608,2
302,169,2
302,897,2
302,503,1
302,1490,1
302,820,2
302,1291,2
302,1772,2
302,72,2
302,2314,1
302,2277,5
302,2261,1
302,770,2
302,2444,1
302,1138,1
303,1502,1
303,2211,1
303,1520,2
303,631,2
303,1584,2
303,1119,5
303,675,1
303,1630,5
303,1335,1
303,2944,1
303,618,1
303,2688,1
303,1782,2
303,1583,1
303,2562,5
303,2884,1
303,2020,2
303,2062,1
303,2263,1
303,7,1
305,1479,1
305,1379,1
305,130,1
305,289,1
305,2388,1
305,2796,1
306,2333,1
306,2796,1
306,540,2
306,271,1
306,728,1
306,431,1
306,1833,3
306,799,1
306,144,1
306,1562,1
306,2955,1
306,1463,1
306,1418,3
306,44,1
306,221,1
306,2908,1
306,1536,1
306,149,3
308,2031,2
308,1185,1
308,2784,2
308,408,1
308,2007,1
308,235,1
308,728,1
308,149,1
308,2683,1
308,1414,1
308,496,1
309,1612,1
309,732,2
309,1980,2
309,2510,1
309,2450,1
309,1377,1
309,1301,1
309,209,1
309,4,1
309,1159,1
309,1861,1
309,98,1
311,49,1
311,1199,5
311,987,1
311,134,1
311,186,5
311,801,5
311,2002,2
311,2018,1
311,1790,5
311,2604,1
311,2283,5
311,1077,2
311,2165,1
311,1164,2
312,1299,2
312,191,1
312,491,1
312,2563,1
312,2324,1
312,486,1
312,1249,1
313,467,1
313,2529,1
313,1939,1
313,1949,1
313,2649,1
313,1916,1
313,1541,1
313,2535,1
313,1991,1
313,1425,3
315,2232,1
315,92,1
315,1670,5
315,122,1
315,546,1
315,758,1
315,1989,1
315,1901,1
315,1091,1
315,1964,3
315,737,1
315,2683,1
315,2484,4
315,828,3
315,1003,3
315,1510,3
315,2345,1
315,618,1
315,343,1
315,917,1
315,6,1
315,567,1
315,30,1
315,2786,1
315,456,1
315,2675,3
315,614,1
316,1939,1
316,2167,1
316,1209,1
316,2443,1
316,1622,1
316,2255,1
316,845,1
316,1669,1
316,1554,1
316,2320,1
316,1447,1
316,1360,1
317,188,1
317,1404,1
317,1852,1
317,2620,1
317,2361,1
317,1200,1
317,1425,1
317,1960,1
317,1562,3
317,876,1
318,2248,1
318,197,1
318,2669,1
318,1288,3
318,1084,3
318,2716,1
318,2392,1
318,943,5
318,1855,1
318,1870,1
318,776,1
318,967,1
318,503,1
318,468,1
318,670,1
320,2535,1
320,1437,1
320,1612,1
320,2308,1
320,2339,1
320,1084,1
321,1751,1
321,911,1
321,730,1
321,1582,1
321,1249,1
321,1562,1
321,221,2
321,491,1
321,717,1
321,597,1
321,1096,1
321,697,3
321,1021,1
321,2188,1
321,1617,5
321,149,3
321,2036,3
321,2473,2
321,2333,2
321,1197,1
321,2796,1
321,2709,1
321,596,2
321,330,2
321,529,1
321,2871,1
321,1224,1
322,364,2
322,231,1
322,1104,1
322,1224,1
322,1015,1
322,2616,1
322,1028,1
324,945,2
324,1110,1
324,996,1
324,2277,2
324,471,1
324,2688,1
324,282,1
324,1394,1
324,1212,1
324,2743,1
324,583,1
324,521,1
324,1611,1
324,2567,1
324,882,1
324,1539,1
324,1717,1
324,390,1
324,792,1
324,2082,1
324,72,1
324,322,3
324,1813,1
324,1849,1
324,287,1
324,2049,1
324,1232,1
324,2462,1
324,2877,1
324,2976,1
324,901,1
324,1770,1
324,1521,1
324,2725,1
324,2813,1
324,1901,1
324,357,1
324,520,1
324,2244,1
324,2218,1
324,911,1
324,211,1
324,2863,1
324,1716,2
324,738,1
324,1631,1
324,360,1
324,1249,1
324,1837,1
324,2517,1
324,1408,1
324,802,1
324,2522,1
324,1099,1
324,1834,1
324,81,1
324,1710,3
324,1791,1
324,2765,1
324,2675,1
324,2896,1
324,1306,1
324,1778,1
325,1469,1
325,997,1
325,783,3
325,1225,1
325,1987,1
325,782,1
326,605,1
326,1604,1
326,2976,1
326,2627,1
326,1134,1
326,345,1
326,1433,2
326,456,1
326,2020,1
326,1904,1
326,1782,1
326,288,1
326,1305,1
326,2388,1
326,921,1
327,322,1
327,1710,1
327,1089,1
327,967,1
327,998,1
327,540,1
327,911,1
327,2653,1
327,1335,1
327,946,1
327,1996,1
327,1663,1
328,2882,1
328,2667,1
328,6,1
328,2625,1
328,1006,1
328,694,1
330,2392,1
330,1388,5
330,516,1
330,122,1
330,328,1
330,97,2
330,185,1
330,943,1
330,921,1
330,1651,1
330,321,1
330,1128,2
330,1743,1
330,1433,1
330,72,1
330,2025,1
330,562,1
330,1425,1
330,520,1
330,98,1
330,99,1
330,110,1
330,486,1
330,7,1
332,1151,1
332,336,1
332,1501,2
332,1205,1
332,330,3
332,345,1
332,1172,1
332,502,1
333,516,1
333,627,1
333,2710,1
333,1163,1
333,221,1
333,186,1
334,911,1
334,2396,2
334,2536,1
334,1008,1
334,2796,1
334,1960,1
334,1179,1
334,840,1
334,344,1
334,1294,3
334,1238,1
334,1254,1
334,1228,1
334,2277,1
334,1755,2
334,115,1
334,263,1
334,1852,1
335,47,1
335,1102,1
335,619,1
335,46,1
335,1967,1
335,116,1
335,2666,1
335,651,1
335,1657,1
335,380,1
335,1904,1
335,2025,1
335,1228,1
335,2805,1
335,28,1
335,2095,1
335,2770,1
335,1366,2
335,2603,1
335,2147,1
335,1016,1
335,1561,1
335,1715,1
335,2048,1
335,2774,1
335,782,1
335,96,1
335,1459,1
335,1755,1
335,2127,1
335,2258,1
335,722,1
335,82,1
335,790,5
335,1891,1
335,1946,1
335,733,1
335,2162,1
335,2346,5
335,419,1
335,23,1
336,2137,1
336,2947,1
336,2672,1
336,2293,1
336,375,1
336,2906,1
337,2927,1
337,2629,3
337,2660,1
337,765,1
337,2639,1
337,1123,1
337,2588,1
337,2339,1
337,1275,1
337,1927,3
337,2855,1
337,2578,1
337,867,2
337,1834,1
337,2494,3
337,1496,1
337,1366,1
337,1743,1
338,173,2
338,911,1
338,881,2
338,2582,1
338,1592,5
338,967,2
338,1761,2
338,504,2
339,1509,1
339,1393,1
339,2858,1
339,835,1
339,2895,3
339,404,1
339,2028,3
339,2457,3
339,2915,1
339,384,1
339,2062,3
339,223,1
339,1396,1
339,807,1
339,2359,1
339,1704,5
339,1008,1
339,1683,1
339,454,5
339,2624,1
339,1228,1
339,1533,1
339,1553,2
339,2883,1
339,2119,1
339,2204,1
339,580,1
339,2241,1
339,1305,3
339,245,3
339,564,1
339,832,1
339,1806,1
339,2346,1
339,2256,5
339,2647,1
339,1403,1
339,840,1
340,2359,1
340,617,1
340,235,1
340,158,1
340,1879,1
340,610,1
340,1179,1
340,644,1
340,857,1
340,2031,1
340,1189,1
341,1440,1
341,1675,1
341,2208,3
341,2307,3
341,713,3
341,1406,1
341,555,3
341,1641,1
341,644,1
341,83,1
341,1332,1
341,412,1
341,1149,1
341,1865,3
341,1178,1
341,579,1
341,1175,3
341,2497,1
341,2051,1
342,1793,1
342,1614,1
342,189,1
342,392,1
342,524,1
342,2903,1
342,169,1
342,452,1
342,2814,1
342,882,1
342,1695,1
342,382,1
342,562,1
343,1834,1
343,2104,1
343,467,1
343,1249,1
343,1654,1
343,789,1
345,1461,1
345,2119,1
345,391,1
345,2223,1
345,2470,1
345,1536,1
345,481,1
345,1114,1
345,2253,1
345,2855,1
345,1951,1
345,1587,1
345,630,1
345,2497,1
345,408,1
345,364,1
345,2651,1
345,2009,1
345,1408,1
345,2214,1
345,644,2
345,717,1
345,1370,1
345,1716,1
345,2504,1
345,828,1
345,1141,1
345,1539,1
345,1049,1
345,911,1
345,1735,1
345,1562,1
345,2089,1
345,1705,1
345,1031,1
345,1404,1
346,886,1
346,2475,2
346,419,1
346,2806,1
346,1928,1
346,870,5
346,606,5
346,945,1
346,2563,2
346,2304,2
347,587,1
347,546,1
347,2119,1
347,2841,1
347,554,1
347,1000,1
347,1068,1
347,1821,1
347,1124,2
347,2154,1
348,1459,1
348,2324,1
348,631,1
348,1335,1
348,431,1
348,2388,1
348,1366,3
348,503,1
348,911,1
348,1784,3
349,1600,3
349,529,1
349,2976,1
349,1671,1
349,2212,2
349,1521,3
349,1219,3
349,1586,1
349,1175,1
349,791,3
349,1148,1
349,1676,3
349,94,5
349,586,3
349,827,1
349,2735,1
349,1685,1
349,1769,1
349,1896,1
349,83,1
349,2169,3
350,521,1
350,2388,1
350,339,1
350,319,1
350,1227,1
350,1147,1
350,510,1
351,412,1
351,2741,1
351,838,1
351,1238,2
351,491,1
351,313,1
351,83,1
351,1124,1
351,1404,1
351,1062,1
352,2240,1
352,2527,2
352,149,1
352,1062,3
352,495,3
352,1096,1
352,1764,1
352,1486,1
352,804,1
352,1795,1
352,502,3
352,678,1
352,2275,1
352,1566,2
352,2046,1
352,726,1
352,168,1
352,733,1
352,1106,1
352,2396,1
352,2330,1
352,2310,1
352,2359,1
352,177,1
352,2906,1
352,2137,2
352,965,1
352,467,1
352,835,1
352,1031,3
352,1854,1
352,541,1
352,1310,3
352,1189,3
352,666,3
352,406,1
352,313,3
352,2293,1
352,1545,1
352,31,3
352,2151,3
352,1682,1
352,2818,3
352,1249,1
352,2373,5
352,1332,2
352,169,2
352,2741,3
352,1369,3
352,1089,1
352,319,1
352,410,2
352,2457,3
352,2444,1
352,646,1
352,2314,1
352,2029,1
352,1562,1
352,772,2
352,1749,1
352,930,1
352,2841,2
352,491,1
353,2796,1
353,188,1
353,1640,2
353,330,1
353,226,1
354,522,1
354,932,1
354,539,1
354,2647,1
354,859,1
354,881,1
354,2193,1
354,1905,1
357,2573,1
357,2700,2
357,1799,1
357,581,2
357,1420,5
357,2697,1
357,1280,1
357,1219,2
357,2416,1
357,2814,2
357,512,2
357,2561,2
357,1554,1
357,884,1
357,1346,1
357,1093,1
357,497,1
357,2883,2
358,2261,1
358,234,1
358,2697,1
358,2774,1
358,1612,1
358,211,1
358,2491,1
359,1666,1
359,2415,1
359,2805,1
359,2062,1
359,2943,1
359,1115,1
359,1020,1
359,2709,1
359,1433,1
359,737,1
359,207,1
360,2883,1
360,2296,2
360,1878,1
360,496,1
360,1171,3
360,1114,3
360,2252,3
360,540,1
360,2334,1
360,1865,3
360,2065,3
360,466,3
360,752,3
360,1926,3
360,1002,1
360,1210,1
360,2709,2
360,1701,1
360,1792,1
360,666,3
360,2327,1
360,2133,1
360,2330,3
360,161,1
360,387,1
360,2272,3
360,404,3
360,74,1
360,2083,3
360,1699,1
360,235,3
360,3,1
360,2125,3
360,1452,3
360,1516,2
360,1470,3
360,2342,3
360,983,3
360,1294,3
360,1297,1
360,504,1
360,155,1
360,1323,3
360,1119,3
360,165,3
360,1173,1
360,614,3
360,30,3
361,448,1
361,754,5
361,799,1
361,2719,1
361,203,1
361,1797,1
362,2178,1
362,365,2
362,2615,2
362,1562,1
362,1254,1
362,2407,3
362,2141,3
362,1404,1
362,1742,3
362,1414,2
362,1197,1
362,506,2
362,2065,1
364,117,3
364,2000,1
364,488,1
364,1388,1
364,2874,1
364,2812,1
365,1536,1
365,2913,1
365,1135,1
365,1123,1
365,2513,1
366,2247,1
366,1119,1
366,1547,1
366,2484,1
366,309,1
366,1416,3
366,608,1
366,1181,1
366,2958,1
366,1162,1
366,1294,1
366,2826,1
366,2762,1
366,633,1
366,178,1
366,2841,1
366,1852,1
366,1916,1
366,1615,1
366,1043,1
366,520,3
366,2071,1
366,1796,1
366,117,1
366,1389,1
366,2515,2
366,2330,1
366,635,1
366,790,1
366,2669,1
366,2429,1
366,1023,1
366,2022,1
366,314,1
366,2616,1
366,2488,1
366,1697,1
366,2219,1
366,481,1
366,1061,1
366,2686,1
366,87,1
366,1370,1
366,2038,1
368,1139,1
368,1782,1
368,1867,2
368,457,1
368,2939,1
368,1425,1
368,63,1
368,1744,1
369,13,1
369,2125,1
369,2667,1
369,967,1
369,92,1
370,1904,1
370,82,1
370,2796,1
370,2375,1
370,1414,1
370,504,1
370,1335,1
370,2709,1
371,1080,1
371,85,1
371,221,1
371,686,1
371,511,2
371,918,1
371,1761,2
371,2818,2
371,1983,1
371,801,1
371,1249,5
371,311,1
371,2244,1
371,2392,2
371,173,1
371,1539,2
371,1614,2
371,1554,1
371,467,4
371,2781,2
371,774,2
371,1631,1
371,43,2
371,1867,3
371,745,2
371,800,1
371,352,1
371,2263,1
371,2889,1
372,2058,1
372,967,1
372,2639,1
372,2183,1
372,72,1
372,2178,2
372,1710,1
373,1378,1
373,2527,1
373,412,1
373,1091,3
373,1958,1
373,967,1
373,1008,1
373,2853,1
374,221,1
374,1209,1
374,2277,1
374,770,1
374,2194,1
374,699,1
374,2058,1
374,1252,1
374,2629,1
374,1183,1
374,943,1
374,867,1
374,2913,1
374,535,1
376,2324,1
376,2871,2
376,697,1
376,945,1
376,2827,1
377,2284,1
377,30,1
377,1541,1
377,2091,1
377,662,1
377,1904,1
378,2392,1
378,1786,1
378,597,1
378,507,1
378,1999,1
378,884,1
378,228,1
378,345,1
378,402,1
378,330,1
378,2793,1
378,365,2
378,223,1
379,502,1
379,457,1
379,1598,1
379,1987,1
379,2167,3
379,1661,1
380,2141,5
380,1224,1
380,518,1
380,2793,2
380,1138,1
380,1432,1
380,2168,2
380,1068,2
380,1228,5
380,456,1
380,1694,5
380,967,1
380,1488,2
380,2407,1
380,1940,1
380,307,1
380,129,1
380,2178,1
380,2024,2
380,1422,1
381,994,5
381,1890,1
381,1870,1
381,2825,1
381,1460,1
381,2800,1
381,2818,1
381,2871,1
381,1761,1
381,717,1
381,162,1
381,318,1
381,2894,1
381,1967,1
381,2036,2
382,2883,1
382,1539,1
382,144,1
382,1147,1
382,1952,1
382,1089,1
382,349,1
382,1220,1
382,2410,1
382,876,1
382,2460,1
382,1008,1
382,1715,1
382,2813,1
383,1582,1
383,2312,1
383,481,2
383,149,1
383,2112,1
383,2170,1
383,412,1
383,944,1
383,1047,1
383,301,1
383,2293,1
383,2548,1
383,1189,1
383,755,1
383,2275,1
383,1907,1
383,275,1
383,508,1
383,2209,1
383,857,1
383,1542,1
383,781,1
383,1698,1
383,1858,1
384,2874,2
384,877,1
384,2007,2
384,678,1
384,1446,2
384,373,1
384,1120,1
384,1633,1
384,2405,1
384,2867,1
384,556,1
384,32,2
384,899,1
384,2154,1
384,2943,1
384,2330,1
384,1029,1
384,934,1
384,2671,2
384,672,1
384,377,1
384,2518,1
384,1594,1
384,1777,1
384,2424,1
384,2151,2
384,473,1
384,1034,1
384,1723,1
384,2658,4
384,2776,1
384,666,1
384,454,2
384,887,1
384,404,1
384,2654,1
384,1136,1
384,1305,1
384,1972,2
384,1944,1
384,747,1
384,2192,1
384,2551,1
384,2740,2
384,1021,5
384,2590,1
384,2384,1
384,1167,1
384,1485,1
384,774,1
384,357,1
384,2883,1
384,1531,1
384,1576,1
384,882,1
384,2880,1
384,2487,1
384,2156,1
384,1348,1
384,1449,1
384,1886,1
384,2903,1
384,512,1
384,654,1
384,2534,2
384,2924,1
384,49,5
384,1678,1
384,1195,1
384,2681,4
384,2290,1
384,476,1
384,1403,1
384,562,1
384,682,1
384,1182,1
384,625,1
384,221,1
384,2576,1
384,40,1
384,112,1
384,2803,1
384,1869,1
384,1736,1
384,2676,1
384,1467,3
384,89,1
384,537,2
384,836,1
384,1221,1
384,2946,1
384,1414,1
384,410,1
384,2431,1
384,2963,2
384,205,1
384,2906,5
384,1478,1
384,974,2
384,2278,1
384,2482,1
384,937,1
384,1744,2
384,2708,1
384,1982,1
384,880,1
384,566,1
384,1080,1
384,955,1
384,2718,1
385,1148,2
385,2020,5
385,1525,5
385,1851,1
385,292,1
385,1810,1
385,456,1
385,713,2
385,1430,1
385,1796,1
385,2148,2
385,1405,5
385,467,1
385,1698,1
385,1227,1
385,2847,2
385,383,5
385,2333,1
385,395,2
385,1636,1
385,2943,1
385,2156,2
385,659,1
385,453,2
385,2402,3
385,16,1
385,2660,1
385,1801,1
385,2641,5
385,1305,2
385,1847,1
385,1960,1
385,221,2
385,1670,1
385,756,1
385,686,4
385,289,2
385,442,5
385,1652,2
385,1322,5
385,2388,1
385,2462,5
385,2883,2
385,2458,2
385,1633,1
385,2495,2
386,1249,5
386,177,3
386,755,1
386,1297,1
386,2052,1
386,1382,1
386,2162,1
386,2221,1
386,1631,3
386,1700,3
386,1403,3
386,2253,3
386,1904,1
386,1854,1
386,1516,5
386,897,1
386,884,1
386,2743,1
386,345,3
386,2031,3
386,2664,5
386,455,1
386,2903,1
386,2673,3
386,2750,1
386,1981,3
386,1188,2
386,947,2
386,1716,1
386,2645,3
386,2831,3
386,1926,2
386,1432,3
386,2607,3
386,456,1
386,2855,1
387,234,2
387,1228,1
387,410,2
387,2939,1
387,1224,2
387,149,1
387,1960,2
387,2465,2
387,911,1
387,169,1
387,105,1
387,1673,1
387,1852,1
387,2903,1
387,2361,1
387,2733,1
387,1562,1
387,69,1
388,462,1
388,504,1
388,2420,1
388,1213,1
388,2241,1
388,2568,1
388,157,1
388,1139,1
388,552,1
388,782,1
388,2818,1
388,824,2
388,906,1
388,2392,1
388,2480,1
388,2178,1
388,1855,5
388,1118,1
388,2534,1
388,1200,2
388,2744,1
388,2194,1
388,1029,1
388,1782,1
388,562,2
388,2469,1
388,717,1
388,670,1
388,355,1
388,2857,2
388,1205,1
388,1710,1
388,282,1
388,2743,1
388,1597,1
388,2520,1
389,1544,1
389,2074,1
389,1646,1
389,173,1
389,932,1
389,1310,1
389,197,1
389,777,1
389,1761,1
389,985,1
389,1683,1
389,2661,1
389,2710,1
389,1125,1
389,215,1
389,1276,1
389,2087,1
389,1284,1
389,1367,1
389,1929,1
389,1752,1
389,2796,1
389,1778,1
389,2785,1
389,87,1
389,1694,1
389,1382,1
389,1979,1
389,624,1
389,262,1
389,2270,1
389,2457,1
389,2069,1
389,629,1
389,835,1
389,2855,1
389,667,1
390,6,1
390,1366,1
390,286,1
390,187,1
390,1627,1
391,2543,1
391,2427,3
391,2258,1
391,2582,1
391,651,1
391,2660,1
391,72,1
391,562,1
391,2796,1
391,1579,1
391,1967,1
392,1094,1
392,7,1
392,1045,1
392,1614,1
392,562,1
392,583,2
392,697,2
392,612,1
392,510,1
392,2324,1
393,956,1
393,638,1
393,436,1
393,756,1
393,1562,3
393,2867,1
393,1238,1
393,757,1
393,188,1
393,1006,1
393,1481,1
393,2962,1
393,2597,1
393,1516,1
393,1091,1
393,1370,1
393,1556,1
393,2025,1
393,936,1
393,606,1
393,502,1
393,792,1
393,1055,1
393,2495,1
393,910,1
393,1619,3
394,1811,3
394,493,2
394,2248,1
394,2086,1
394,1539,1
395,967,2
395,2293,1
395,2062,1
395,1960,1
395,428,1
397,1641,2
397,870,1
397,809,2
397,1630,2
397,1861,4
397,2155,1
397,694,5
397,122,1
397,1238,2
397,1151,2
397,183,1
397,2392,2
397,517,2
397,1494,1
397,2745,1
397,1767,2
397,2874,2
397,2248,1
397,2835,1
397,354,2
397,1747,2
397,2218,2
397,918,2
397,1821,4
397,2948,1
397,1525,2
397,2697,2
397,2063,1
397,1618,2
397,382,4
397,563,4
397,2388,2
397,2377,2
397,221,1
397,1560,2
397,1058,1
397,721,5
397,2730,2
397,2661,1
397,2976,2
397,2148,2
397,1823,2
397,1429,2
397,911,2
397,150,2
397,801,5
397,110,2
397,39,4
397,1405,2
397,2475,2
397,678,2
397,307,2
397,601,2
399,2359,1
399,2955,3
399,1497,1
399,1007,2
399,522,1
399,455,4
399,1651,2
399,1952,2
399,2324,1
399,618,3
399,221,5
399,503,3
399,717,2
399,2651,1
399,799,1
399,2507,1
399,911,2
399,979,3
399,2375,3
400,412,1
400,1960,1
400,2955,2
400,618,1
400,1752,1
400,47,2
400,383,1
400,731,2
401,790,1
401,1929,1
401,1335,1
401,1188,1
401,2666,1
401,1343,1
401,1716,1
401,1949,1
401,333,1
401,876,1
401,1562,1
401,911,1
401,1657,1
401,188,1
401,2090,1
401,2030,1
401,945,1
401,2221,1
401,942,1
402,2812,3
402,2781,3
402,1684,3
402,1191,3
402,243,1
402,1786,3
402,2653,3
402,249,3
402,2475,1
402,1249,1
402,215,3
403,313,1
403,2221,1
403,979,1
403,932,1
403,467,1
403,2796,1
403,1904,1
403,1952,1
403,1562,1
403,2955,1
403,1852,1
403,1007,1
403,455,1
403,2512,1
403,2162,1
403,1825,1
404,2895,1
404,830,1
404,1547,1
404,2853,1
404,1687,1
404,2073,1
404,2724,1
404,596,1
404,271,1
404,967,1
405,1212,1
405,801,3
405,998,1
405,929,1
405,215,1
405,618,3
405,504,1
405,1124,1
405,2563,1
405,2314,1
405,2062,1
405,503,1
405,1536,1
405,467,1
405,2660,1
405,1971,5
405,1328,1
405,1073,1
405,751,5
405,520,4
405,2642,1
405,354,3
405,1163,1
405,2094,1
405,807,1
405,2665,1
405,169,1
405,2338,4
405,1663,5
405,2256,5
406,481,1
406,2003,1
406,520,4
406,790,1
406,1021,3
406,2178,1
406,522,1
406,2638,1
406,80,1
406,1303,3
406,2469,1
406,1929,5
406,2062,3
406,1074,1
406,1210,1
406,1641,2
406,282,1
406,1460,1
406,1020,2
406,1374,1
406,382,5
406,1885,1
406,226,5
406,64,2
406,1652,2
406,2363,1
406,1154,1
406,2261,1
406,2836,2
406,2251,3
406,2716,1
406,289,1
406,379,2
406,2592,1
406,2495,1
406,943,1
406,174,1
407,162,1
407,1614,2
407,2913,1
407,2392,1
407,141,1
407,1761,2
407,503,1
407,1134,5
407,1645,2
407,173,2
407,89,2
408,1790,1
408,761,1
408,1490,1
408,583,1
408,2839,1
408,2368,1
408,1536,1
408,2913,1
408,699,1
408,994,1
408,283,1
408,1631,1
410,1087,1
410,2359,1
410,1698,1
410,1699,1
410,2230,1
410,2307,1
410,1379,1
410,1228,1
410,893,1
410,2062,1
410,2327,1
410,2204,1
410,419,1
410,124,1
410,1062,1
410,30,1
410,369,1
410,1305,1
410,2253,1
410,280,1
410,1852,1
410,2223,1
410,260,1
410,1891,1
410,144,1
410,2865,1
410,1411,1
411,1581,1
411,1008,1
411,1960,1
411,1962,1
411,1030,1
411,1470,1
411,155,1
411,580,1
411,2874,1
411,1224,1
411,16,1
411,1228,1
411,2660,1
411,1673,1
411,1405,1
411,1872,1
411,2597,1
411,2509,1
411,2895,1
411,2062,1
411,2876,1
411,82,1
411,804,1
411,2338,1
411,419,1
411,1404,1
411,1562,1
411,2130,1
411,2831,1
411,1989,1
411,443,1
411,2796,1
411,1294,1
411,1162,1
412,431,1
412,2836,1
412,2509,1
412,1308,2
412,2536,1
412,2031,1
412,765,1
412,1148,1
412,1322,5
412,1151,1
412,1419,1
412,835,1
412,1960,5
412,1615,1
412,2963,1
412,251,1
412,1797,1
412,543,1
412,1425,1
412,1201,1
412,1597,1
412,2784,1
412,1941,3
412,2150,5
412,2375,1
412,315,1
412,2444,1
412,1652,1
412,1216,1
412,33,1
412,2651,1
412,2389,3
412,1310,1
412,2709,1
412,772,5
412,58,1
412,823,1
412,618,1
412,1698,1
412,2907,3
412,1523,2
412,1581,1
412,17,1
412,282,1
412,292,1
412,2379,1
412,2670,1
412,1715,5
412,2051,1
412,938,1
412,1671,1
412,799,1
412,2592,3
413,1795,1
413,2214,1
413,880,1
413,577,1
413,2041,1
413,174,1
413,2371,1
413,2046,1
413,1562,5
413,1433,2
413,2520,1
413,2802,1
413,2592,1
413,2376,1
413,485,1
413,929,1
413,169,1
413,329,1
413,998,1
413,1099,1
413,1124,3
413,778,1
413,2011,1
413,2903,1
413,2855,1
414,467,1
414,2781,1
414,717,1
414,2212,1
414,2486,1
414,1461,4
414,503,1
414,2094,1
414,1249,1
414,127,4
415,1691,1
415,907,1
415,278,2
415,2385,3
415,2847,1
415,2702,4
415,2423,1
415,1546,1
415,1829,1
415,401,4
415,2248,1
415,307,3
415,732,3
415,335,1
415,2730,5
415,1821,1
415,2350,1
415,1082,3
415,760,1
416,1363,1
416,448,1
416,806,1
416,728,1
416,799,1
416,484,1
416,1941,1
416,2683,1
416,1413,1
416,1329,1
417,44,1
417,1227,1
417,626,1
417,2484,1
417,1404,1
417,2105,1
418,2324,3
418,2746,1
418,2827,3
418,717,1
418,1249,1
418,1617,1
419,600,1
419,456,1
419,661,1
419,130,1
419,1249,5
419,209,1
420,2709,1
420,1305,2
420,982,2
420,2638,1
420,2962,1
420,339,2
420,406,1
420,451,1
420,2528,1
420,419,1
420,2345,1
420,651,2
420,1464,1
420,2196,1
420,2334,2
420,1188,1
420,353,2
420,383,2
420,2121,2
420,2520,1
420,912,2
420,2567,1
420,2533,1
420,2375,2
420,365,1
420,935,1
420,248,1
420,16,1
420,1634,2
420,520,1
420,1892,1
420,1904,2
420,2480,2
420,1752,1
420,1838,1
420,75,2
420,302,2
420,2096,2
420,2568,2
420,455,1
420,1742,1
420,188,1
420,1967,2
420,1366,2
420,1562,2
420,731,1
420,2512,2
420,85,1
420,1411,1
420,1699,1
422,967,2
422,2475,1
422,685,1
422,942,1
422,1643,1
422,405,1
422,345,1
422,2651,1
422,2306,1
422,121,3
422,583,1
422,1990,1
422,2781,2
422,2874,1
422,580,1
422,378,1
422,1904,2
422,2322,1
422,1253,1
422,1366,1
422,624,1
422,1232,1
422,1694,1
422,1617,1
422,261,1
422,2743,2
422,437,1
422,2786,2
422,1425,1
422,2582,2
422,2011,1
422,478,1
422,2244,1
422,1918,1
422,2178,2
422,72,1
422,1053,1
422,1744,1
422,2880,1
422,522,1
422,2062,2
422,859,1
422,1645,1
422,2563,1
422,2277,3
423,16,1
423,2825,1
423,83,1
423,1225,1
423,2470,1
423,1729,3
423,75,1
423,2256,1
423,1783,1
423,1081,2
423,1539,3
423,1674,2
423,402,2
423,964,1
423,393,1
423,1853,1
423,2864,1
423,276,1
423,2961,1
423,857,2
423,1294,1
423,1416,2
423,69,2
423,1114,1
423,1234,1
423,2206,1
423,1874,2
423,899,2
423,1238,1
423,963,2
423,2976,2
423,1544,2
423,419,2
423,1726,1
423,2818,1
423,1067,1
423,1137,1
423,804,1
423,2952,1
423,937,2
423,2145,2
423,800,5
423,1929,5
423,1322,2
423,2065,2
423,491,1
423,1169,1
423,2268,2
423,2073,3
423,2934,1
423,1071,1
423,2854,1
423,2398,1
423,17,1
423,60,1
423,1414,2
423,95,1
423,369,2
423,2660,1
423,132,1
423,997,1
423,838,1
423,1012,2
423,1464,1
423,2912,1
423,218,2
423,1562,2
423,644,1
423,110,2
423,2754,1
423,2671,1
423,1096,2
423,371,1
423,2337,1
423,1497,1
423,2527,2
423,456,3
423,2477,3
423,1249,2
423,1373,1
423,2062,1
423,2517,1
423,528,1
423,1124,2
423,30,1
423,944,5
423,1757,1
423,292,1
423,1445,2
423,64,1
423,1830,1
423,2969,3
423,1089,1
423,1896,1
423,518,1
423,443,2
423,719,1
423,2143,2
423,1344,1
423,545,1
423,1305,1
423,438,2
423,1246,1
423,2020,1
423,2024,2
423,1405,1
423,322,1
423,2908,1
423,235,2
423,1996,1
423,1697,1
423,451,1
423,1224,2
423,104,1
423,82,2
423,1785,2
423,2089,1
423,141,2
423,2407,1
423,1293,2
423,1989,3
423,2624,1
423,1578,2
424,947,1
424,1892,1
424,2864,1
424,169,2
424,520,1
424,1212,1
424,2942,1
424,1425,1
424,2400,1
424,2976,1
424,2556,1
425,1212,1
425,382,1
425,1335,1
425,1200,1
425,2189,2
425,311,1
425,1135,1
425,169,1
425,2886,1
425,221,1
425,1782,1
425,2441,2
425,2520,2
425,1433,5
425,68,1
425,783,2
425,2133,1
425,912,1
425,92,1
425,1366,1
